3391,45,4
3046,27,3
3046,23,4
3046,8329,2
3046,2284,4
3391,8,3
4471,2560,3
3391,67,5
4471,5228,4
3391,5717,3
3391,1644,4
3391,1144,2
3391,2188,3
4528,4716,3
4528,2926,2
4471,6426,5
4528,4468,3
4528,662,5
3391,101,5
2679,36,5
4528,3869,3
4528,3560,3
3385,326,4
2679,273,5
2679,1547,4
2679,57,5
4528,26,3
4528,8361,2
4471,14,1
4471,7686,3
4471,3423,4
4471,85,5
4471,582,3
4471,3273,2
4471,7152,3
4471,9079,4
4471,9241,4
4471,4465,4
4471,9478,5
4471,5675,3
4471,2912,4
2240,2902,4
4471,3,4
4471,606,3
4471,122,3
3966,38,3
3966,867,3
1010,5627,3
1010,3638,3
1010,6066,3
4514,2004,4
4514,2176,4
4514,672,3
4514,7208,4
4514,5505,3
4514,3342,3
4514,606,3
4514,274,3
4514,1847,2
4514,33,3
4514,436,3
4514,1055,3
4514,270,3
4514,357,4
4514,9469,2
4514,1168,3
4537,887,5
4537,718,4
4537,196,4
4537,484,2
4537,1124,2
4537,854,4
4537,1236,1
4537,1940,5
4537,186,3
4537,49,1
4537,3,3
4537,301,4
4537,8471,4
4448,3100,3
4448,288,4
4538,2261,5
4538,1379,4
2091,937,5
2971,9408,3
3170,241,3
1851,1145,3
1851,62,3
142,398,5
1851,368,3
1851,480,3
142,467,5
1669,15,4
2763,212,3
2361,739,4
2734,2607,4
2734,682,5
2361,92,4
2361,59,5
2361,15,5
2734,1534,4
2361,27,3
2734,1150,3
2361,18,3
2734,3357,3
2734,2383,3
2734,4512,3
2734,3537,4
3779,7038,4
1570,480,5
4508,7684,5
879,2975,3
4413,815,5
4508,1755,5
4508,2323,5
4508,2073,5
4508,2595,5
4508,3029,5
4508,3569,5
4508,3640,5
4508,4924,5
4508,4756,5
4508,3620,5
4508,4353,5
4508,5423,5
4508,6324,5
4508,3760,5
4508,5525,5
4508,6399,5
4508,6306,5
4508,6200,5
4530,1191,1
4508,1706,4
4508,2368,3
4508,1552,5
4076,104,4
4466,941,3
4466,22,4
4466,26,4
4466,5,3
4466,10,4
4466,9,3
4466,42,4
4466,85,4
3246,1957,4
344,172,4
4392,115,4
4074,468,4
3707,212,2
3707,167,3
248,704,4
4344,85,5
2303,3853,4
248,490,4
3970,9095,4
4298,81,4
3212,6425,5
3164,6190,3
4514,882,3
4514,483,3
4514,2810,3
4514,3076,3
4514,3131,4
4514,872,3
4196,7506,4
4196,486,4
4196,49,4
4196,52,4
4514,7669,3
4196,1791,3
2563,1684,4
4514,2375,3
4514,4286,3
4514,9233,3
4514,487,2
4514,2336,4
4504,2,5
4504,18,5
4504,24,5
4504,25,5
4504,27,5
4504,21,5
4504,23,5
4298,62,2
3940,4357,4
3940,59,3
4045,3705,4
4045,902,5
1910,674,4
2455,5116,5
4298,2192,2
4298,228,3
4298,916,1
1316,2186,3
3381,661,4
1462,328,5
1462,908,5
1462,2633,4
4514,361,2
1462,1468,4
4514,375,3
4514,497,3
1462,2136,4
4514,3023,3
3243,7716,4
1104,46,4
4514,13,3
4514,405,4
4514,2172,3
4514,3068,2
4540,1755,5
3243,281,4
3243,227,3
3243,660,3
3243,637,3
3243,48,4
3243,297,4
4540,2323,5
3243,15,3
4540,2073,5
4540,2595,5
4540,3029,5
4540,3569,5
4540,3640,5
4540,4924,5
4540,4756,4
3996,50,5
4540,3620,5
4540,4353,5
4540,5423,4
4540,6324,4
4540,5525,5
4540,6399,4
4540,6306,5
4540,6200,5
4540,851,5
4540,3375,5
4540,2740,5
4540,4052,5
4540,6014,4
4540,4888,5
4540,26,5
4540,170,3
4540,6533,2
1285,7285,3
4540,311,5
1148,1073,3
1148,26,3
4542,520,4
4542,1055,4
4542,2440,4
4542,8018,3
4545,4,4
4542,1084,4
4542,1664,4
3098,372,3
4542,2747,4
4545,26,3
4545,50,4
2399,101,5
4542,436,4
4542,104,4
4542,815,4
4545,36,3
4542,1121,4
4545,45,5
2399,3792,4
4540,704,3
4545,104,2
4542,3505,4
2399,3020,4
4545,66,5
4540,325,2
4545,109,5
4540,1936,2
4545,83,3
4545,63,3
4540,476,2
2391,7059,5
4542,3844,4
4545,172,4
3565,255,2
4542,1672,5
4545,9,3
4542,82,3
4542,236,4
4545,212,3
4542,688,4
4542,113,4
4545,100,4
4542,6600,4
4542,65,5
4542,297,5
4542,405,3
4542,2172,4
4542,1074,4
4542,2098,3
4542,2552,4
4545,8,3
4504,4660,4
4542,3638,4
4545,114,3
4545,132,3
4542,1796,4
4504,1238,5
4545,199,4
4504,398,3
4504,7683,3
4545,44,3
4545,686,2
4545,49,2
4545,3,2
4545,52,2
4504,5349,3
1882,832,4
1882,5042,2
1882,6762,2
1882,5512,2
1882,5340,4
1882,7633,4
4504,304,4
1882,6923,4
1882,3824,3
1882,7041,4
1882,7150,3
4504,148,2
1882,7574,3
1882,8008,3
1882,4423,3
4504,1171,2
1882,7512,3
1882,8694,2
1336,8069,4
4545,117,3
4545,133,5
4545,1210,4
4545,1112,5
4545,2821,3
4545,3138,3
4545,3904,3
1331,377,5
1331,282,3
4542,63,4
4542,43,4
4542,10,4
4542,76,4
4542,471,4
4542,171,4
4542,895,4
4542,5146,4
4545,85,5
4542,8361,4
4545,2689,4
4545,72,3
4542,167,4
4542,322,4
4542,666,3
4542,495,4
4542,3092,3
4542,162,4
4542,2024,3
2095,480,5
4542,13,4
4542,14,4
4542,129,4
2095,368,4
2095,142,3
1753,948,4
913,2355,5
4546,550,4
4546,233,4
4546,10,5
4546,81,3
4546,38,5
4546,119,5
4547,2,5
4547,25,5
4547,27,5
4547,24,5
4547,26,4
4547,21,5
4547,18,5
4547,23,5
4547,4,3
4546,11,4
4547,28,4
4547,7,5
4547,32,3
4547,65,4
4547,14,4
4546,33,5
4547,58,4
4547,9,4
4547,19,5
4547,29,3
4546,45,4
4546,100,4
4546,121,4
4547,161,5
4547,189,5
4547,72,3
4547,168,3
4547,176,3
4547,243,3
4547,232,5
4547,305,3
4547,612,5
711,2240,4
4547,725,5
4547,806,5
4547,936,5
4547,953,5
4547,1053,5
711,715,5
4547,1498,5
711,387,5
4547,964,5
4547,3844,3
4547,1698,5
4547,1208,4
4547,62,3
4547,937,5
4547,368,4
4547,480,5
4547,123,4
4547,86,4
4547,281,4
4547,227,4
4547,343,4
4547,596,5
4547,833,4
711,97,4
4547,1573,5
4547,3974,5
4547,3414,5
4547,5049,5
4547,6484,5
4547,6369,5
4547,5877,4
4547,8531,4
711,879,4
4547,9577,5
2507,3505,5
4547,5415,5
2507,35,4
4547,4933,5
4547,1128,5
4547,3834,5
2507,4336,5
2507,3124,5
1037,64,4
127,156,3
127,455,4
2507,3187,3
2507,1570,4
2507,2451,5
2507,828,5
2507,4634,4
2507,180,3
2507,1584,5
2507,1055,4
2507,1315,4
2507,372,3
2507,943,3
4521,1379,3
4521,2184,3
4521,1858,3
4521,2214,3
4521,1763,3
4521,2012,3
4521,2398,3
4521,2737,3
2507,9290,5
4521,2547,3
4521,2746,3
2507,568,5
4521,2277,3
4521,3098,3
4521,2519,3
4521,3455,1
4521,2261,3
4521,3223,3
4521,3713,2
4521,3066,3
4521,2354,3
4521,4813,3
4521,4095,3
2507,485,5
4399,167,3
4521,2568,3
4521,3162,2
4521,3163,3
4521,5966,3
2507,9017,4
4292,60,5
4521,123,5
4521,281,3
4521,227,4
4521,343,3
4521,833,2
4521,1388,3
4521,2573,5
4521,3273,3
2348,368,4
4521,331,5
4521,908,4
4521,616,4
4521,1149,4
4521,1685,4
4521,1842,4
4521,2433,4
4521,2991,4
4521,4427,3
4521,328,4
4540,33,5
2507,1571,4
2507,7142,5
4540,72,2
4540,237,2
4540,9801,3
4540,9405,4
4222,3501,4
4540,8848,4
4222,132,2
2507,2342,5
2507,9667,5
4222,111,5
2507,2931,5
229,136,4
229,3997,3
4540,672,4
4540,1741,3
4540,4240,3
4540,1732,2
229,6726,4
462,8951,5
462,1279,4
4540,42,5
4540,103,4
229,467,2
4540,177,3
4540,361,4
2481,1311,4
4544,67,5
4544,115,3
4544,46,4
4544,550,4
4544,122,3
4544,45,4
4544,378,4
4544,111,3
4544,104,4
4544,121,3
4544,57,3
4544,2107,4
4544,408,5
4544,22,3
4544,225,5
4544,483,5
4542,913,5
4542,6988,5
4003,225,5
4003,4,5
4003,4249,4
4003,13,5
4003,5,4
4003,83,5
4003,2025,4
4003,1280,5
4003,6695,5
4003,476,5
279,3489,5
4003,496,5
4003,2047,5
4003,2965,5
4003,2406,5
279,2637,4
4003,3565,5
4003,375,5
4003,935,5
4003,281,5
4003,15,5
4003,131,5
4003,59,5
4003,5446,5
4003,1117,3
4003,693,3
4003,84,4
4003,1348,5
4003,138,4
4003,4447,4
4003,1158,5
4003,6333,5
4003,5052,5
4003,4062,5
4003,9407,5
4511,47,5
4511,40,4
2467,8128,4
2672,1156,4
4547,1313,5
4547,5885,5
4547,4749,5
1609,155,4
1609,161,4
1609,116,3
1609,59,5
1609,497,5
4547,2647,5
4547,6038,5
1609,824,4
1609,209,5
1609,431,3
1609,1802,4
1609,205,4
1609,19,4
1609,579,3
1609,529,3
1609,2049,3
1609,251,5
1609,798,2
4547,1734,5
1609,364,3
1609,646,5
1609,1916,3
1609,1590,4
1609,1765,3
1609,71,3
1609,3837,4
1609,3304,3
1609,133,5
1609,545,4
1609,1679,3
1609,204,4
1609,1825,3
1609,999,5
1609,154,3
1609,349,5
1609,2199,5
1609,1877,5
1609,782,2
1609,339,5
1609,118,5
1609,5260,5
4547,85,4
4547,138,2
4547,103,5
4547,15,3
4547,48,3
4547,646,4
4547,117,3
4547,50,4
4547,618,4
4547,2625,4
4511,46,3
3028,1519,5
4511,100,5
4511,7401,5
4547,4688,3
3752,186,4
4547,3631,5
950,484,3
4547,9522,4
4547,3772,4
2316,217,4
928,934,4
928,154,4
928,173,4
928,8276,4
2333,181,4
2333,113,4
2333,646,3
2333,977,4
2333,898,5
2333,696,3
2333,1533,3
2333,1633,3
4082,2940,5
4082,1618,4
2333,3477,4
229,2679,4
4082,9220,4
4082,9625,5
4082,42,5
2333,204,5
928,251,4
928,339,5
2333,6333,4
928,1492,5
928,37,4
979,490,5
979,1265,5
928,715,4
928,104,5
3715,62,5
3715,480,5
3715,368,5
928,157,5
928,1706,4
928,512,4
928,117,4
928,824,4
928,42,4
928,125,4
2333,251,5
2333,15,5
2333,1478,5
928,1186,4
4490,1430,4
2333,59,4
2333,138,2
4490,1299,3
2333,8455,4
2333,278,4
2333,28,4
2333,58,4
2333,353,4
928,576,4
928,347,3
928,546,2
928,292,3
2333,390,4
4490,1051,5
4341,36,3
2333,5898,4
4490,78,4
4490,111,4
2333,998,5
928,238,3
2333,4053,4
2333,9496,3
4490,3646,4
928,1916,4
4490,50,5
4490,23,4
4490,18,5
2333,798,4
4490,21,4
2333,391,5
2333,364,5
4490,24,3
2333,1348,4
2333,3274,3
2333,2095,5
2333,4877,3
4341,682,4
2333,95,3
928,213,4
4341,7649,4
4490,982,4
4490,85,4
4490,102,4
928,650,4
3567,744,5
928,335,4
928,772,4
928,116,3
4490,48,5
928,48,4
4490,461,5
928,602,3
4551,186,5
4551,407,5
928,248,4
928,1102,3
928,332,3
4490,372,5
4490,118,5
4490,172,3
928,3868,4
928,773,4
4490,879,5
928,972,4
4490,83,5
928,79,4
928,341,4
4490,241,5
928,29,4
928,3907,4
928,425,3
4490,1380,5
4490,848,4
4490,1037,3
4490,963,3
4490,227,3
928,6896,2
4490,1245,4
4490,86,3
4490,1388,3
4490,7868,4
4490,833,3
4490,343,3
928,641,3
229,67,5
928,542,3
229,111,4
928,497,3
928,505,2
1800,205,4
1800,898,3
1800,696,3
1800,1533,3
1800,1633,3
1800,2347,3
1800,1993,3
1800,2604,3
1800,3340,3
1800,3477,3
1800,4192,3
1800,4251,3
1800,6665,3
1800,4579,3
1800,3128,3
1800,5290,3
1800,7214,3
1800,5928,3
4553,1639,3
4553,513,4
4553,241,3
4341,3262,5
1800,367,3
1800,1922,3
2571,3296,5
1800,32,3
2889,1282,3
2889,3186,2
4555,287,5
2507,287,5
2507,337,5
2507,6195,4
127,114,4
4204,26,4
4204,85,3
4204,2480,5
4204,3983,3
4204,4303,5
127,23,5
127,18,5
127,21,5
127,24,5
127,27,5
127,2,5
4528,172,5
4528,3023,5
4528,5505,4
4528,8316,4
4528,5961,4
4528,222,3
4450,3591,5
4450,168,5
4450,1261,5
4558,11,1
4558,46,4
4558,1153,3
4558,38,4
4558,273,4
4558,64,4
4558,272,4
4558,43,4
4558,93,4
4558,741,2
4348,1957,4
4558,111,4
4558,122,2
4348,1452,4
4558,115,4
4348,3593,4
4558,119,5
4558,2561,3
4558,33,4
4558,696,2
4348,2854,4
4558,7,4
4558,36,3
4558,27,3
4558,18,3
4348,641,4
4558,25,3
4348,292,3
4558,168,2
4348,332,4
4348,602,3
4348,37,4
4450,13,5
4348,66,4
4450,55,4
4450,48,5
4558,239,5
4348,457,5
4450,1128,3
4558,669,5
4450,3834,2
4450,4070,3
4558,598,5
4558,1018,5
4558,1246,5
4558,1964,5
4558,2382,4
4558,2299,4
4558,526,3
4348,38,2
4348,417,4
4558,1806,2
4558,9516,4
4558,5751,2
4558,3856,2
4450,7056,4
2218,2247,4
4398,2,3
4398,18,3
4398,24,3
4398,27,4
4398,21,3
4398,23,3
4398,35,4
4398,629,4
4398,1206,3
4562,36,5
3169,5500,1
4398,2556,3
4398,1489,3
4398,1956,3
4398,3234,3
4398,2324,3
4562,117,5
4562,1530,5
4562,3739,3
4398,2571,4
4562,1196,5
4562,241,4
4562,856,5
4562,1290,3
4398,108,3
4398,955,3
4398,1063,4
4398,308,3
4398,411,4
4398,1436,4
4398,952,3
4398,8032,3
4398,509,3
4563,4,5
4563,2,4
4563,25,4
4563,27,4
4563,8,4
4563,24,3
4563,5,4
4563,21,5
4563,18,4
4563,23,4
4563,26,2
4563,13,5
4563,50,5
4563,7,5
4563,32,4
4563,65,5
4563,14,4
4563,36,5
4563,19,4
4563,495,5
4563,405,4
4563,284,2
4563,217,3
4563,322,5
4563,337,5
4563,3985,3
4563,239,5
4398,9671,3
4398,6359,3
4398,3678,5
4398,4835,5
4398,5477,4
4167,1791,3
4167,49,4
4511,3122,2
4498,1157,2
4498,391,4
4511,142,3
4498,1096,4
4498,13,3
4498,301,2
4498,116,3
4498,90,2
1559,11,5
4076,489,5
3209,559,5
3209,162,4
1398,37,4
4570,2,5
4570,3,5
4570,49,5
4570,52,5
3797,345,4
4398,26,3
4398,9,3
3797,53,3
3797,447,5
3797,56,5
4398,2670,3
4398,6439,3
4571,9732,5
4571,4811,3
4398,672,3
4398,1410,4
4398,1741,3
4398,5858,3
4398,3229,3
4398,6211,4
4398,671,4
4398,7006,3
4398,6501,3
4398,7208,3
4398,8156,3
4398,6087,3
4398,7681,3
4398,1732,3
4398,6512,3
4398,9469,3
4571,1595,4
3797,3516,5
4398,5130,4
4398,3224,3
3408,2250,5
3408,4394,4
4398,1755,2
4398,2323,2
4398,2073,3
4398,2595,3
4398,3029,4
4398,3569,4
4398,3640,4
4398,4924,3
4571,442,5
4398,4756,3
4398,3620,3
4571,1142,4
4398,4353,4
4398,5423,3
4398,6324,3
4398,3760,3
4398,5525,3
4398,6399,3
4398,6306,3
4398,6200,4
4542,3929,4
4571,37,4
4571,347,3
4571,292,3
4571,542,3
4571,602,3
4571,332,2
4571,344,3
4571,101,4
4571,1923,3
4571,2,1
4571,8152,2
4571,606,2
4571,117,3
4571,1530,3
4571,1196,3
4571,55,4
4571,28,3
4571,26,3
4571,8,2
4571,1079,3
4571,233,5
4571,371,5
4571,1179,5
4571,4034,3
4571,6318,2
4571,97,3
4571,180,5
4571,453,2
4571,461,5
4571,6617,4
4571,7727,3
4571,8296,4
4567,186,3
4567,321,4
4567,179,5
4567,582,1
4567,409,3
4567,3966,2
4567,209,3
4567,431,2
4567,326,4
4567,625,3
4567,381,1
4567,1806,3
4567,1159,3
4567,727,3
4567,1317,1
4567,1567,3
4567,1675,1
4567,4671,3
4567,2644,1
4567,2603,2
4567,1762,1
4567,3468,1
4567,2820,3
4567,5667,2
4567,3284,1
4567,5157,2
4567,4265,2
4567,3787,2
4567,5737,2
4567,8731,2
4567,2368,2
4567,2578,2
4567,1386,2
4567,2087,1
4567,1214,3
4567,177,5
4567,296,5
4567,959,4
4567,107,1
1559,436,4
4567,278,5
4567,786,5
1559,2,5
1559,23,5
1559,18,5
4567,1873,3
1559,24,5
1559,21,5
1559,25,5
4567,3156,5
1559,27,5
4567,63,5
4567,76,4
4567,171,4
4567,230,4
4567,471,4
4567,9625,5
4567,323,3
4567,769,3
4567,728,5
4567,2096,4
4567,284,3
4567,407,1
4567,476,3
4567,325,4
4567,704,4
4567,1644,3
3602,35,5
3602,228,3
3602,1802,3
3602,431,3
3602,209,3
3602,577,4
3602,8,2
3602,36,5
3602,78,2
3602,117,5
3602,132,5
3602,45,5
3602,9,2
3602,33,5
3602,11,2
3602,26,2
3602,55,3
3602,13,5
3602,4,4
3602,81,3
3602,37,4
3602,52,5
3602,49,5
3602,3,5
3602,23,5
3602,21,5
3602,25,5
3602,27,5
3602,24,5
3602,18,5
3602,2,5
3602,79,3
3602,8906,5
3602,154,4
3602,29,4
3602,42,5
3602,62,5
3602,155,3
3602,161,3
3602,19,3
3602,345,2
3602,53,2
3602,10,5
3602,118,5
3602,6492,5
3602,7124,5
3602,5287,5
3602,2612,4
3602,2262,5
3602,4044,5
3602,4440,5
3602,7127,4
3602,7986,5
3602,6440,3
3602,70,5
3602,492,5
3602,760,5
3602,838,5
3602,1213,5
3602,1646,5
3602,2564,5
3602,2312,5
3602,5388,5
3602,8944,5
3602,5742,5
3602,3302,5
3602,7960,5
3602,205,5
3602,696,5
3602,898,5
3602,1217,5
3602,1533,5
3602,1633,5
3602,2347,5
3602,1993,5
3602,2604,5
3602,3128,5
3602,3477,5
3602,3340,5
3602,6665,5
3602,4192,5
3602,4251,5
3602,4579,5
3602,7260,5
3602,5290,4
3602,7214,4
3602,5928,5
3602,54,5
3602,599,5
3602,751,5
3602,337,5
3602,1014,5
3602,137,5
3602,463,5
3602,712,5
3602,554,5
3602,864,5
3602,1026,5
3602,1801,4
3602,1918,4
3602,3182,4
3602,4101,4
3602,4608,4
3602,4459,4
3602,3137,4
3602,4588,4
3602,7238,4
3602,9103,4
3602,8491,5
3602,8185,5
3602,9911,4
3602,368,5
3602,480,5
3498,315,4
3498,699,4
4014,258,5
3602,1196,5
3602,1530,5
3602,3739,5
4014,119,4
4471,1068,3
1281,4670,4
1309,4670,4
3174,2107,3
3174,64,4
1331,868,5
1331,8161,5
42,274,5
1716,122,3
1857,272,5
3723,4895,2
3723,3656,1
3723,1430,3
562,3210,4
2928,410,4
2928,782,5
4490,919,3
4567,943,4
4490,1311,4
4490,4513,3
4490,948,3
4490,7716,3
4490,426,4
4490,1843,3
4490,4067,5
4490,2193,3
4490,3425,3
4490,4139,3
4490,4793,3
4490,1586,4
4490,2643,4
4490,1411,5
4490,468,5
4490,476,4
4490,325,4
4490,3141,4
4490,8053,5
4490,1255,3
4490,2738,4
4490,704,4
4490,8617,5
4490,6777,3
4490,289,5
4490,658,3
4490,1020,4
4490,2064,2
3229,1427,3
1579,480,5
2614,1111,2
2516,561,4
4573,225,5
2516,130,3
2516,9137,4
4573,264,5
4573,3126,5
4573,2074,4
4573,511,5
4573,3108,4
4573,2351,4
4573,2745,4
4573,2296,4
4573,2031,4
4573,5007,4
4573,3680,4
4573,3876,4
4573,4127,4
2837,3262,4
1669,387,4
1669,608,5
3493,38,5
3493,3296,1
1669,545,5
1669,364,4
1669,296,4
1669,102,4
1669,59,3
1669,513,5
4575,11,4
4575,100,2
4575,24,4
4575,18,4
4575,2,3
4575,21,4
4575,27,5
4575,4,4
4575,25,4
4575,8,4
4575,5,4
4575,23,4
4575,26,3
4575,13,4
4575,50,4
4575,10,5
4575,28,4
4575,7,5
4575,32,4
4575,65,3
4575,14,3
4575,58,4
4575,55,3
4575,57,3
4575,36,3
4575,19,4
4575,119,3
4575,287,2
4575,225,3
4575,76,5
4575,171,5
4575,230,4
4575,471,4
4575,451,4
4575,104,4
4575,378,4
1579,4716,4
1579,7298,5
1579,516,5
1579,29,4
4072,118,4
4072,4567,4
4072,7335,4
4072,5830,4
4577,10,5
4577,7,5
4577,9,3
4577,45,5
4577,29,3
4577,121,2
4577,119,4
4577,1217,3
126,4268,2
4577,7667,3
4577,171,2
4577,2684,4
4577,5372,4
4577,5383,4
4577,500,3
4577,167,3
4577,2469,5
126,1156,4
4577,113,3
4577,395,3
4577,21,5
4577,25,4
4577,27,4
4577,24,4
4577,18,5
4577,2,2
4577,7797,1
4577,6658,3
4577,2705,3
4577,5322,2
4577,3,3
4577,2238,4
4577,6029,5
4577,6836,4
4577,5252,3
4577,3710,5
4577,6941,3
4577,9132,3
4577,7624,3
4577,6023,5
4577,8937,5
4577,3203,5
4577,2191,5
4577,1553,4
4577,2224,4
4577,2090,5
4577,1086,5
4577,5684,5
4577,5609,4
4577,3990,3
4577,5092,5
4577,5295,5
4577,4656,4
4577,3166,5
4577,3832,3
4577,3608,4
4577,3510,3
4577,2911,3
4577,2605,4
4577,2550,4
4577,2341,4
4577,230,5
4577,76,3
4577,43,5
4577,7596,4
4577,4901,4
4577,5814,5
4577,5316,4
4577,4293,4
4577,1779,4
4577,4194,4
4577,3663,5
4577,3536,5
4577,3497,4
4577,1863,5
4577,1857,4
4577,2608,4
4577,1480,5
4577,5048,3
4577,5194,4
4383,26,4
4152,371,4
2928,2343,5
2928,4351,3
2928,2148,4
2928,198,5
2928,321,5
4567,130,4
4383,1142,4
4468,3856,3
4468,114,5
3805,1283,5
4468,2820,4
3805,8084,4
4468,326,4
4468,306,4
4468,733,3
4468,136,5
4468,5765,5
4573,5615,4
4468,436,4
4468,8127,3
4468,6307,5
4152,32,5
1579,7540,5
3606,1079,3
3606,9236,3
3363,1974,4
4528,58,4
4567,301,4
4567,597,3
4567,714,2
4547,155,5
4547,157,5
4547,102,5
10,38,5
758,1843,3
3606,868,4
913,316,4
1579,8906,3
2507,1287,4
4567,932,4
2507,888,5
4490,38,5
76,11,4
4040,228,3
4521,50,5
4022,186,3
1882,40,5
4040,297,3
4040,2172,3
4040,1074,5
4040,1676,4
4040,2098,3
4040,113,5
2187,256,5
3788,2522,3
3788,46,4
3788,255,3
218,186,2
3788,4,5
3788,8,4
3788,113,5
4338,251,4
3788,217,4
3788,407,5
218,2063,4
3788,101,5
3788,90,4
3788,26,4
3788,32,5
3788,131,5
3788,1161,4
3788,3079,5
4338,9839,4
3788,592,4
4338,2015,4
4338,557,4
4338,733,4
4338,4127,1
1374,104,5
1374,1679,5
1374,284,5
1374,5273,5
1374,6125,5
1374,212,3
508,2995,4
2507,3581,4
2507,264,5
2507,1031,5
4338,1922,3
2507,126,4
2507,1641,4
2672,2029,4
2662,137,3
2662,1063,3
2662,308,4
2662,2193,4
4020,2128,4
120,167,3
120,6932,5
120,1620,5
120,2177,5
4020,249,4
4020,11,4
2646,63,3
2646,43,4
2646,2809,4
2646,178,5
4545,158,3
2646,5468,3
4547,8753,4
2646,1892,4
4547,59,4
3486,133,4
3486,245,3
4210,1487,4
4210,33,2
4210,4759,4
4210,9946,4
4210,26,4
4577,2303,3
4577,1128,4
4577,3974,3
4577,3834,3
4577,5049,3
4577,4070,4
4577,4933,3
4577,6369,2
4577,9433,2
4577,283,5
4587,3476,4
4587,795,3
4587,281,3
4587,343,3
4587,833,3
4587,6858,4
4587,4647,4
4587,4909,4
4587,6610,4
4587,4506,4
4587,5668,4
4587,5934,4
4587,5417,4
4587,3957,4
4587,5176,4
4587,2823,4
4587,5239,4
4587,6153,4
4587,2030,4
4587,6910,4
4587,5588,4
4587,3612,4
4587,7042,4
4587,7549,4
4587,2074,4
4587,511,3
4587,2745,4
4587,2351,3
4587,3108,4
4587,2031,4
4587,3680,3
4587,4797,3
4587,4127,2
4587,5007,3
4587,3876,3
4587,2296,4
4587,2150,4
4587,8216,4
4328,6374,4
4328,43,5
2316,2032,5
2316,879,3
2316,364,5
4149,46,4
4589,122,3
4589,516,5
4589,378,3
4589,405,4
4589,225,3
4589,40,3
4589,186,4
530,2766,3
4547,205,5
4547,696,4
4547,898,5
4547,1533,4
4547,1993,4
4547,403,3
4547,7360,5
4590,2,5
4590,25,4
4590,27,4
4590,5,4
4590,8,4
4590,24,4
4590,21,4
4590,18,4
4590,23,5
4590,10,5
4589,3856,4
4590,101,4
4590,33,4
4590,344,4
4590,92,3
4590,2288,4
4589,1873,5
4589,701,3
4591,2,5
4591,18,5
4591,25,5
4590,11,5
4591,24,5
4591,27,5
4590,67,5
4591,21,5
4591,23,5
4590,256,5
4591,10,5
4591,171,5
4591,230,5
4591,76,5
4591,471,5
4589,2136,3
4591,451,5
4591,2136,5
4589,2015,2
4589,2193,4
4547,289,5
4589,1421,4
4589,570,5
4589,3476,4
4591,700,5
4591,2710,5
4591,1537,5
4591,6096,3
4591,1501,5
4591,186,5
4589,9083,3
4589,5474,3
4591,57,5
4591,8921,4
4547,79,4
4547,341,3
4589,3425,3
4589,4139,3
4592,115,5
4589,7664,3
4592,55,5
4592,22,3
4592,38,3
4592,344,4
4592,36,5
4592,19,5
4592,495,3
4592,122,5
4592,35,5
4592,119,4
4590,76,5
4590,171,5
4592,354,3
4590,264,3
4547,388,4
4592,155,5
4592,161,5
4592,62,5
4590,550,4
4547,116,5
4592,368,5
4592,480,5
4592,2367,4
4592,5456,4
4592,2192,4
4592,2028,4
4592,4317,4
4592,9021,3
4592,1381,5
4592,3524,4
4592,4683,4
4592,593,5
4592,1574,4
4592,1629,4
4592,1591,4
4592,2210,5
4592,5661,4
4592,3403,4
4592,9424,5
4592,8893,5
4592,883,4
4592,572,5
4592,2561,4
4592,1845,3
4592,3837,3
4592,5257,3
4592,6675,5
4547,87,3
4592,15,3
4592,178,4
4592,265,3
4592,1094,3
4592,468,5
4592,1642,3
4592,984,2
4547,84,4
4592,3,5
4547,37,3
4592,522,5
4547,321,4
4592,407,3
4547,93,2
4592,6389,3
4547,278,5
4587,4360,3
4587,5427,3
4587,3567,3
4587,4400,4
4587,1111,4
4587,777,3
4592,417,5
4587,8094,4
4587,2087,3
4587,372,4
4592,372,4
4592,49,5
4592,117,4
4592,599,4
4587,3011,3
4483,3537,1
4592,85,5
4592,531,2
4592,646,4
4592,278,5
4592,162,3
4592,1506,3
4592,479,3
4592,1168,4
4592,2732,4
4592,3464,5
4592,5327,4
4592,8140,4
4589,310,4
4589,465,4
4589,1107,3
4589,1748,3
2513,1056,4
4589,3794,4
4589,8681,4
4592,270,3
4589,4510,4
4589,4238,4
4589,8801,3
4592,1096,4
4589,7749,3
4592,767,3
4589,806,3
4589,612,5
4589,1698,4
4592,29,4
4589,725,3
4592,42,3
4592,83,2
4592,125,5
4592,248,3
4592,530,4
4592,804,4
4592,773,3
4592,855,4
4592,770,2
3444,499,2
3444,7372,2
3444,1785,5
3444,512,5
3444,2643,4
4592,219,5
2046,948,5
3444,3720,5
4589,1381,4
4589,3524,4
4592,2145,5
4592,2062,5
4592,6587,5
4592,9482,5
4592,335,4
4592,158,4
4592,118,2
4592,229,5
4589,211,4
4592,301,2
4592,198,3
4589,272,4
4592,205,5
4592,782,4
4592,97,3
4592,701,3
4592,941,4
4592,1928,3
4592,1083,3
4592,741,5
4592,251,4
4592,356,3
4589,1843,3
4589,136,2
4589,233,1
4592,1205,4
4592,1364,5
4592,1664,5
4592,2215,3
4592,529,2
4592,3428,5
4592,4316,5
4592,4872,4
4592,1299,5
4592,409,3
4426,1272,2
4426,127,4
4592,1785,4
4426,92,5
2260,212,5
2260,815,4
4426,2745,3
4426,2351,3
4426,3108,3
4426,2031,3
